Timestamp,Host,Process,PID,Message
2025-06-14T21:19:43.231036+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.231286+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.231503+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.231665+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.231816+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.232024+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.232169+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.232300+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.233179+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.233392+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.233719+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.233882+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.233990+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.234122+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.234267+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.234405+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.234590+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T21:19:43.865972+05:30,zero,systemd-logind,1105,Operation 'suspend' finished.
2025-06-14T21:25:01.201393+05:30,zero,CRON,241806,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T21:25:01.209615+05:30,zero,CRON,241806,pam_unix(cron:session): session closed for user root
2025-06-14T21:27:59.678999+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-14T21:27:59.681178+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-14T21:28:14.487005+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-14T21:28:59.573608+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-14T21:28:59.577441+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-14T21:29:03.314097+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-14T21:30:01.220892+05:30,zero,CRON,244039,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T21:30:01.229206+05:30,zero,CRON,244039,pam_unix(cron:session): session closed for user root
2025-06-14T21:35:01.235653+05:30,zero,CRON,244428,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T21:35:01.240933+05:30,zero,CRON,244428,pam_unix(cron:session): session closed for user root
2025-06-14T21:45:01.257085+05:30,zero,CRON,245275,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T21:45:01.262930+05:30,zero,CRON,245275,pam_unix(cron:session): session closed for user root
2025-06-14T21:55:01.292317+05:30,zero,CRON,246215,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T21:55:01.300391+05:30,zero,CRON,246215,pam_unix(cron:session): session closed for user root
2025-06-14T22:00:01.310450+05:30,zero,CRON,246655,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T22:01:39.133258+05:30,zero,CRON,246655,pam_unix(cron:session): session closed for user root
2025-06-14T22:05:01.165077+05:30,zero,CRON,247246,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T22:05:01.173624+05:30,zero,CRON,247246,pam_unix(cron:session): session closed for user root
2025-06-14T22:15:01.211669+05:30,zero,CRON,248196,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T22:15:01.222980+05:30,zero,CRON,248196,pam_unix(cron:session): session closed for user root
2025-06-14T22:17:01.247548+05:30,zero,CRON,248621,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T22:17:01.268356+05:30,zero,CRON,248621,pam_unix(cron:session): session closed for user root
2025-06-14T22:25:01.282089+05:30,zero,CRON,250273,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T22:25:01.289986+05:30,zero,CRON,250273,pam_unix(cron:session): session closed for user root
2025-06-14T22:30:01.298238+05:30,zero,CRON,251380,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T22:30:01.302555+05:30,zero,CRON,251380,pam_unix(cron:session): session closed for user root
2025-06-14T22:35:01.314341+05:30,zero,CRON,252364,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T22:35:01.319828+05:30,zero,CRON,252364,pam_unix(cron:session): session closed for user root
2025-06-14T22:45:01.339344+05:30,zero,CRON,254202,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T22:45:01.345294+05:30,zero,CRON,254202,pam_unix(cron:session): session closed for user root
2025-06-14T22:52:21.550381+05:30,zero,systemd-logind,1105,Lid closed.
2025-06-14T22:52:21.558423+05:30,zero,systemd-logind,1105,Suspending...
2025-06-14T23:07:00.747296+05:30,zero,systemd-logind,1105,Lid opened.
2025-06-14T23:07:00.843137+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-14T23:07:00.844757+05:30,zero,dbus-daemon,1082,"message repeated 18 times: [ [system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")]"
2025-06-14T23:07:01.045548+05:30,zero,systemd-logind,1105,Operation 'suspend' finished.
2025-06-14T23:15:01.242518+05:30,zero,CRON,257288,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-14T23:15:01.249342+05:30,zero,CRON,257288,pam_unix(cron:session): session closed for user root
2025-06-14T23:15:21.154906+05:30,zero,systemd-logind,1105,Lid closed.
2025-06-14T23:15:21.157069+05:30,zero,systemd-logind,1105,Suspending...
2025-06-15T15:53:24.223281+05:30,zero,systemd-logind,1105,Lid opened.
2025-06-15T15:53:24.248763+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.249061+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.249269+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.249901+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.250064+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.250203+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.250357+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.250492+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.250679+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.250841+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.250982+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.251115+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.251308+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.251469+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.251626+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.251800+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.251949+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.253875+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:24.254168+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T15:53:25.950251+05:30,zero,systemd-logind,1105,Operation 'suspend' finished.
2025-06-15T15:55:01.612983+05:30,zero,CRON,258442,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T15:55:01.619681+05:30,zero,CRON,258442,pam_unix(cron:session): session closed for user root
2025-06-15T16:00:01.638197+05:30,zero,CRON,259371,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T16:02:33.323279+05:30,zero,CRON,259371,pam_unix(cron:session): session closed for user root
2025-06-15T16:05:01.353012+05:30,zero,CRON,261325,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T16:05:01.358346+05:30,zero,CRON,261325,pam_unix(cron:session): session closed for user root
2025-06-15T16:15:01.390854+05:30,zero,CRON,264132,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T16:15:01.396767+05:30,zero,CRON,264132,pam_unix(cron:session): session closed for user root
2025-06-15T16:17:01.415688+05:30,zero,CRON,264986,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T16:17:01.424259+05:30,zero,CRON,264986,pam_unix(cron:session): session closed for user root
2025-06-15T16:20:35.950917+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-15T16:20:35.953809+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-15T16:20:47.824856+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-15T16:21:35.855801+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-15T16:21:35.858434+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-15T16:21:37.924662+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-15T16:24:23.830571+05:30,zero,systemd-logind,1105,Lid closed.
2025-06-15T16:24:23.835928+05:30,zero,systemd-logind,1105,Suspending...
2025-06-15T16:41:48.584243+05:30,zero,systemd-logind,1105,Lid opened.
2025-06-15T16:41:48.632789+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-15T16:41:48.633509+05:30,zero,dbus-daemon,1082,"message repeated 18 times: [ [system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")]"
2025-06-15T16:41:48.853472+05:30,zero,systemd-logind,1105,Operation 'suspend' finished.
2025-06-15T16:42:23.505376+05:30,zero,CRON,269734,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T16:42:23.509157+05:30,zero,CRON,269734,pam_unix(cron:session): session closed for user root
2025-06-15T16:45:01.521175+05:30,zero,CRON,270407,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T16:45:01.527370+05:30,zero,CRON,270407,pam_unix(cron:session): session closed for user root
2025-06-15T16:55:01.177099+05:30,zero,CRON,273998,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T16:55:01.184838+05:30,zero,CRON,273998,pam_unix(cron:session): session closed for user root
2025-06-15T17:00:01.198721+05:30,zero,CRON,276469,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T17:00:01.504404+05:30,zero,CRON,276469,pam_unix(cron:session): session closed for user root
2025-06-15T17:05:01.527854+05:30,zero,CRON,278081,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T17:05:01.534886+05:30,zero,CRON,278081,pam_unix(cron:session): session closed for user root
2025-06-15T17:15:01.695027+05:30,zero,CRON,281016,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T17:15:01.780505+05:30,zero,CRON,281016,pam_unix(cron:session): session closed for user root
2025-06-15T17:17:01.914543+05:30,zero,CRON,281801,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-15T17:17:01.927805+05:30,zero,CRON,281801,pam_unix(cron:session): session closed for user root
2025-06-15T17:21:02.574722+05:30,zero,systemd-logind,1105,Lid closed.
2025-06-15T17:21:02.623705+05:30,zero,systemd-logind,1105,Suspending...
2025-06-16T11:44:54.812355+05:30,zero,systemd-logind,1105,Lid opened.
2025-06-16T11:44:55.465487+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-16T11:44:55.477739+05:30,zero,dbus-daemon,1082,"message repeated 11 times: [ [system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")]"
