source_ip,user,event_type,timestamp,attempts_in_30s,unique_users_in_30s,invalid_user,success_after_fail,bruteforce
192.168.65.67,admin,success,2025-06-20 18:48:28.339549,2,1,0,1,0
192.168.215.162,alice,success,2025-06-20 18:40:38.339759,1,1,0,1,0
192.168.167.86,bob,failed,2025-06-20 18:19:19.336764,1,1,0,0,0
192.168.153.192,charlie,success,2025-06-20 18:39:54.335989,1,1,0,1,0
192.168.134.169,alice,success,2025-06-20 18:18:04.341660,1,1,0,1,0
10.0.3.44,test,failed,2025-06-20 19:08:37.343234,9,2,1,0,1
192.168.17.223,charlie,failed,2025-06-20 18:17:44.341760,1,1,0,0,0
192.168.40.176,admin,success,2025-06-20 18:14:30.336384,2,2,0,1,0
192.168.7.46,admin,success,2025-06-20 18:50:13.340397,3,1,0,1,0
192.168.85.93,charlie,success,2025-06-20 18:24:50.339173,2,1,0,1,0
10.0.6.38,user,failed,2025-06-20 19:08:23.345308,6,4,1,0,1
192.168.185.225,charlie,success,2025-06-20 18:44:06.335392,2,2,0,1,0
192.168.214.167,alice,success,2025-06-20 18:31:06.338039,1,1,0,1,0
10.0.117.22,test,failed,2025-06-20 18:56:07.344023,9,5,1,0,1
192.168.183.21,charlie,success,2025-06-20 18:40:07.337150,2,1,0,1,0
10.0.254.240,root,failed,2025-06-20 19:04:55.345452,8,3,1,0,1
192.168.17.68,alice,success,2025-06-20 18:43:48.338067,1,1,0,1,0
10.0.56.8,test,failed,2025-06-20 18:19:23.345014,7,3,0,0,1
10.0.234.218,admin,failed,2025-06-20 18:11:24.343876,12,5,1,0,1
192.168.173.54,admin,success,2025-06-20 18:49:35.339713,1,1,0,1,0
192.168.115.36,admin,success,2025-06-20 18:22:27.335468,2,1,0,1,0
192.168.238.82,bob,failed,2025-06-20 18:10:13.341395,2,2,0,0,0
192.168.9.147,admin,success,2025-06-20 18:54:50.340036,1,1,0,1,0
192.168.126.169,admin,success,2025-06-20 18:42:25.341732,2,2,0,1,0
192.168.248.208,admin,success,2025-06-20 19:06:56.336720,2,2,0,1,0
192.168.199.84,bob,success,2025-06-20 19:02:27.340602,2,2,0,1,0
192.168.55.240,bob,failed,2025-06-20 19:00:33.337421,1,1,0,0,0
192.168.143.141,alice,success,2025-06-20 19:06:18.338951,3,1,0,1,0
10.0.224.78,test,failed,2025-06-20 18:33:25.342552,11,5,0,0,1
192.168.160.126,bob,success,2025-06-20 18:31:49.339899,3,2,0,1,0
10.0.145.225,test,failed,2025-06-20 18:13:35.345422,13,4,1,0,1
10.0.52.164,admin,failed,2025-06-20 19:03:32.343002,8,2,1,0,1
192.168.21.168,alice,failed,2025-06-20 18:16:18.337524,1,1,0,0,0
192.168.54.152,bob,success,2025-06-20 18:54:07.339443,2,1,0,1,0
192.168.174.194,bob,success,2025-06-20 18:52:49.336214,2,1,0,1,0
10.0.191.242,root,failed,2025-06-20 18:49:02.343824,6,4,0,0,1
192.168.216.159,admin,success,2025-06-20 19:04:49.337636,1,1,1,1,0
192.168.192.139,alice,success,2025-06-20 18:33:49.335804,2,2,0,1,0
192.168.110.144,alice,success,2025-06-20 18:17:34.335595,2,1,0,1,0
192.168.221.94,alice,failed,2025-06-20 18:35:26.338314,3,1,0,0,0
192.168.180.78,admin,success,2025-06-20 18:17:53.336265,1,1,0,1,0
192.168.58.9,admin,success,2025-06-20 19:02:07.340339,2,2,0,1,0
10.0.27.130,test,success,2025-06-20 18:37:55.343301,13,2,0,1,1
10.0.37.226,admin,success,2025-06-20 19:04:11.343070,14,5,0,1,1
10.0.11.164,admin,failed,2025-06-20 18:28:53.344374,7,3,1,0,1
10.0.219.138,test,failed,2025-06-20 19:03:50.343081,8,2,0,0,1
10.0.181.244,guest,failed,2025-06-20 18:43:07.345738,13,2,1,0,1
192.168.6.87,charlie,failed,2025-06-20 18:31:09.338539,3,2,0,0,0
10.0.108.122,test,success,2025-06-20 18:32:55.346537,6,4,0,1,1
192.168.250.197,alice,failed,2025-06-20 18:51:30.336416,2,1,0,0,0
10.0.178.102,admin,failed,2025-06-20 18:58:37.342143,5,5,1,0,1
10.0.242.231,admin,failed,2025-06-20 19:00:57.346469,6,3,1,0,1
192.168.214.151,alice,success,2025-06-20 18:19:44.341456,3,2,0,1,0
10.0.97.16,test,failed,2025-06-20 18:20:21.343862,15,3,1,0,1
10.0.225.249,admin,failed,2025-06-20 18:11:23.345675,10,5,1,0,1
192.168.195.199,bob,success,2025-06-20 18:49:16.338729,3,1,1,1,0
192.168.193.211,admin,success,2025-06-20 18:15:11.337553,2,1,0,1,0
10.0.170.191,test,success,2025-06-20 18:24:24.344285,10,2,1,1,1
10.0.178.252,admin,failed,2025-06-20 18:26:40.347703,7,4,1,0,1
10.0.78.251,user,failed,2025-06-20 18:55:45.342159,5,2,1,0,1
10.0.35.253,user,failed,2025-06-20 18:24:37.347772,14,5,1,0,1
10.0.243.225,user,failed,2025-06-20 18:47:45.344615,7,2,1,0,1
192.168.156.23,charlie,success,2025-06-20 19:02:10.339251,3,1,0,1,0
10.0.165.183,user,failed,2025-06-20 18:37:04.343660,14,3,1,0,1
192.168.246.30,alice,success,2025-06-20 19:00:09.336896,2,2,0,1,0
10.0.66.218,root,success,2025-06-20 18:15:42.343984,14,3,1,1,1
10.0.42.100,user,failed,2025-06-20 18:29:23.342262,8,5,1,0,1
10.0.124.122,guest,failed,2025-06-20 18:56:57.344813,9,3,1,0,1
192.168.185.140,admin,success,2025-06-20 18:46:14.337330,1,1,0,1,0
192.168.95.52,charlie,success,2025-06-20 18:48:25.338113,2,2,0,1,0
10.0.247.71,test,success,2025-06-20 18:13:01.347326,6,5,0,1,1
10.0.167.98,test,failed,2025-06-20 18:53:06.343938,11,2,0,0,1
192.168.16.240,alice,success,2025-06-20 18:42:09.337295,2,2,0,1,0
192.168.12.220,alice,success,2025-06-20 18:26:37.338082,1,1,0,1,0
192.168.91.133,alice,success,2025-06-20 18:57:46.339653,3,1,0,1,0
192.168.145.252,admin,success,2025-06-20 19:01:18.337699,1,1,0,1,0
192.168.101.56,admin,failed,2025-06-20 19:06:13.339003,2,1,0,0,0
192.168.99.73,admin,success,2025-06-20 18:50:55.341644,3,1,0,1,0
192.168.103.18,bob,success,2025-06-20 19:00:31.336427,1,1,0,1,0
10.0.173.239,guest,failed,2025-06-20 18:25:17.344136,14,2,1,0,1
192.168.195.125,bob,success,2025-06-20 18:14:13.339389,3,2,0,1,0
192.168.160.144,alice,success,2025-06-20 18:24:02.340649,1,1,0,1,0
10.0.58.178,admin,success,2025-06-20 18:41:46.343019,5,5,1,1,1
192.168.70.107,bob,success,2025-06-20 18:47:52.341467,2,1,1,1,0
10.0.73.92,root,failed,2025-06-20 18:51:57.344493,7,2,1,0,1
10.0.166.44,guest,failed,2025-06-20 18:42:50.346985,13,4,1,0,1
192.168.226.86,alice,success,2025-06-20 18:45:04.341289,2,1,0,1,0
10.0.233.206,user,failed,2025-06-20 18:30:26.342306,15,2,1,0,1
192.168.76.146,bob,success,2025-06-20 18:21:54.337213,2,1,1,1,0
192.168.5.123,charlie,success,2025-06-20 18:31:12.341566,2,1,0,1,0
192.168.235.189,alice,failed,2025-06-20 19:02:05.338274,3,1,0,0,0
10.0.124.170,guest,failed,2025-06-20 18:26:22.343782,12,3,0,0,1
10.0.122.62,test,failed,2025-06-20 19:06:45.342927,5,4,0,0,1
192.168.110.246,admin,success,2025-06-20 18:25:45.337739,1,1,0,1,0
192.168.160.91,bob,success,2025-06-20 18:51:52.340506,3,2,0,1,0
10.0.220.243,root,failed,2025-06-20 19:06:09.342478,6,2,0,0,1
192.168.19.148,alice,success,2025-06-20 18:20:17.335938,2,1,0,1,0
192.168.99.49,bob,success,2025-06-20 19:08:55.336065,2,2,0,1,0
10.0.157.100,test,failed,2025-06-20 18:43:54.347939,5,5,1,0,1
192.168.131.104,bob,success,2025-06-20 19:08:07.340788,2,1,0,1,0
192.168.142.24,charlie,success,2025-06-20 19:08:53.337608,3,2,0,1,0
10.0.157.180,root,failed,2025-06-20 18:33:32.345658,12,2,0,0,1
192.168.104.218,alice,success,2025-06-20 18:15:20.339791,1,1,0,1,0
192.168.124.232,bob,success,2025-06-20 18:22:55.340596,1,1,0,1,0
10.0.76.236,root,failed,2025-06-20 18:58:49.346032,11,5,1,0,1
192.168.80.47,bob,success,2025-06-20 18:33:15.336691,3,2,0,1,0
10.0.96.216,guest,failed,2025-06-20 19:05:54.344914,11,2,1,0,1
192.168.175.62,admin,success,2025-06-20 18:49:44.336151,1,1,0,1,0
10.0.175.151,test,failed,2025-06-20 19:08:49.347783,13,5,1,0,1
10.0.253.91,guest,failed,2025-06-20 18:46:40.344001,7,5,1,0,1
10.0.78.109,user,failed,2025-06-20 18:11:27.346730,13,2,1,0,1
10.0.225.214,user,failed,2025-06-20 18:16:29.345394,9,5,1,0,1
10.0.159.193,user,failed,2025-06-20 18:25:50.342955,5,4,0,0,1
10.0.88.78,user,failed,2025-06-20 19:01:53.344318,12,2,1,0,1
10.0.194.119,test,failed,2025-06-20 19:06:19.346835,13,5,1,0,1
192.168.177.122,bob,success,2025-06-20 18:35:17.339966,1,1,0,1,0
10.0.190.102,admin,success,2025-06-20 18:21:53.346705,5,2,1,1,1
192.168.55.196,alice,failed,2025-06-20 18:50:25.341104,1,1,0,0,0
192.168.210.30,alice,success,2025-06-20 18:21:22.340913,3,2,0,1,0
192.168.254.237,bob,success,2025-06-20 18:56:40.335336,3,1,0,1,0
10.0.8.75,test,failed,2025-06-20 18:44:34.346112,12,5,1,0,1
10.0.187.72,admin,failed,2025-06-20 18:16:06.344535,12,2,1,0,1
192.168.64.72,charlie,success,2025-06-20 18:25:17.337130,3,2,0,1,0
192.168.225.61,charlie,success,2025-06-20 18:40:47.340582,2,1,0,1,0
10.0.35.155,guest,failed,2025-06-20 18:24:40.344012,7,4,0,0,1
192.168.190.186,alice,success,2025-06-20 18:21:53.337185,1,1,0,1,0
192.168.52.203,charlie,success,2025-06-20 18:13:33.340230,3,1,0,1,0
192.168.125.203,admin,failed,2025-06-20 18:51:10.339419,1,1,0,0,0
192.168.216.57,admin,success,2025-06-20 18:34:19.341412,3,1,0,1,0
192.168.223.112,alice,success,2025-06-20 18:29:38.340924,3,2,0,1,0
192.168.142.196,admin,success,2025-06-20 18:41:01.336082,1,1,0,1,0
10.0.25.8,user,failed,2025-06-20 18:39:25.342921,7,4,1,0,1
192.168.85.166,alice,success,2025-06-20 18:40:38.337398,3,1,0,1,0
10.0.109.148,test,failed,2025-06-20 18:47:42.342403,12,3,0,0,1
192.168.5.37,admin,success,2025-06-20 18:54:50.340818,3,1,0,1,0
192.168.211.37,alice,success,2025-06-20 18:19:16.341549,3,2,0,1,0
10.0.101.196,user,failed,2025-06-20 18:10:19.347126,10,4,1,0,1
192.168.50.134,charlie,success,2025-06-20 18:56:11.340946,3,1,0,1,0
192.168.136.9,charlie,success,2025-06-20 18:39:00.341284,3,1,0,1,0
192.168.194.123,charlie,success,2025-06-20 18:10:33.339867,2,1,0,1,0
192.168.113.119,charlie,success,2025-06-20 19:03:03.336725,1,1,0,1,0
10.0.36.128,admin,failed,2025-06-20 18:12:57.346631,14,5,0,0,1
10.0.237.186,guest,success,2025-06-20 18:40:13.343428,7,5,1,1,1
192.168.214.126,admin,success,2025-06-20 18:29:01.336284,3,1,0,1,0
10.0.118.127,root,failed,2025-06-20 19:07:40.342206,12,4,0,0,1
192.168.213.18,admin,success,2025-06-20 18:56:13.341698,3,1,1,1,0
192.168.170.45,admin,success,2025-06-20 18:19:25.340807,2,2,0,1,0
192.168.43.186,charlie,success,2025-06-20 18:40:53.339472,3,1,0,1,0
192.168.229.167,charlie,success,2025-06-20 18:22:47.338643,2,2,0,1,0
10.0.82.127,user,failed,2025-06-20 18:42:47.344540,10,3,1,0,1
10.0.158.189,root,failed,2025-06-20 18:32:38.346422,6,4,0,0,1
192.168.10.23,alice,success,2025-06-20 18:13:38.339226,1,1,1,1,0
192.168.209.38,bob,failed,2025-06-20 18:16:57.336523,2,2,0,0,0
10.0.120.207,root,failed,2025-06-20 18:33:34.346650,7,5,1,0,1
192.168.220.155,bob,success,2025-06-20 18:35:35.340972,3,1,0,1,0
192.168.81.95,charlie,success,2025-06-20 18:19:17.337962,2,1,0,1,0
192.168.49.22,bob,success,2025-06-20 18:59:05.335883,3,2,0,1,0
10.0.118.169,user,failed,2025-06-20 18:48:42.341814,10,3,1,0,1
10.0.233.116,admin,failed,2025-06-20 18:22:12.344992,15,5,1,0,1
192.168.127.30,alice,success,2025-06-20 18:25:57.336271,1,1,0,1,0
192.168.108.94,bob,failed,2025-06-20 19:02:00.338016,2,1,0,0,0
10.0.201.107,admin,failed,2025-06-20 18:28:41.346760,9,4,1,0,1
192.168.97.26,admin,success,2025-06-20 19:03:46.338382,2,2,0,1,0
10.0.88.71,guest,failed,2025-06-20 18:44:16.347071,15,4,1,0,1
192.168.176.199,bob,success,2025-06-20 18:41:08.339705,3,1,0,1,0
10.0.15.140,test,failed,2025-06-20 18:52:46.344464,7,4,1,0,1
10.0.88.71,guest,success,2025-06-20 18:35:09.347165,14,5,1,1,1
10.0.21.90,user,failed,2025-06-20 18:42:26.343765,14,5,1,0,1
192.168.38.24,bob,failed,2025-06-20 18:34:13.338185,3,1,0,0,0
192.168.228.106,admin,success,2025-06-20 18:13:04.338882,3,1,0,1,0
192.168.217.143,charlie,success,2025-06-20 18:17:46.336407,3,2,0,1,0
192.168.140.211,charlie,success,2025-06-20 18:46:56.337838,3,1,0,1,0
192.168.201.76,bob,success,2025-06-20 19:01:22.339099,3,2,0,1,0
10.0.158.38,test,failed,2025-06-20 18:55:16.344826,14,3,1,0,1
10.0.139.155,admin,failed,2025-06-20 18:16:27.346185,6,5,1,0,1
10.0.29.116,guest,failed,2025-06-20 19:05:31.343693,7,3,1,0,1
10.0.120.10,test,failed,2025-06-20 18:42:42.345820,7,5,1,0,1
10.0.105.66,guest,failed,2025-06-20 18:13:45.341997,6,3,1,0,1
192.168.87.139,admin,success,2025-06-20 18:13:23.340670,1,1,0,1,0
10.0.250.119,guest,failed,2025-06-20 18:53:43.346889,14,5,0,0,1
192.168.254.104,alice,success,2025-06-20 18:25:49.341674,2,1,0,1,0
10.0.201.76,guest,failed,2025-06-20 18:40:18.343996,9,2,0,0,1
192.168.92.40,alice,failed,2025-06-20 18:18:07.339681,1,1,0,0,0
192.168.114.242,charlie,success,2025-06-20 18:50:02.336163,2,2,0,1,0
10.0.212.225,guest,failed,2025-06-20 18:33:58.345055,13,4,1,0,1
10.0.236.63,user,failed,2025-06-20 18:38:30.344546,11,4,1,0,1
192.168.150.101,admin,success,2025-06-20 19:02:42.340941,2,2,0,1,0
192.168.107.109,admin,success,2025-06-20 18:15:33.338027,2,2,0,1,0
192.168.46.122,alice,success,2025-06-20 19:09:51.339484,3,2,0,1,0
10.0.248.72,admin,failed,2025-06-20 18:27:24.344396,15,2,0,0,1
192.168.127.207,bob,success,2025-06-20 18:51:32.340513,3,2,0,1,0
10.0.251.64,admin,success,2025-06-20 18:46:25.344379,7,4,0,1,1
192.168.20.187,alice,failed,2025-06-20 18:11:12.339338,1,1,0,0,0
192.168.127.228,bob,success,2025-06-20 19:08:01.337202,2,2,0,1,0
192.168.94.120,alice,success,2025-06-20 18:34:53.341295,3,2,0,1,0
10.0.78.74,guest,failed,2025-06-20 18:40:32.343470,8,3,1,0,1
10.0.202.42,root,failed,2025-06-20 18:43:53.347351,15,3,1,0,1
192.168.161.63,alice,success,2025-06-20 18:57:31.335836,3,1,0,1,0
192.168.145.26,alice,success,2025-06-20 18:46:38.335547,2,1,1,1,0
10.0.103.233,admin,success,2025-06-20 18:56:13.346755,7,4,1,1,1
10.0.71.195,test,failed,2025-06-20 18:10:40.347542,14,3,1,0,1
192.168.99.254,bob,failed,2025-06-20 18:43:44.336094,2,2,0,0,0
10.0.151.6,test,failed,2025-06-20 18:35:43.341827,13,5,1,0,1
10.0.83.88,admin,failed,2025-06-20 18:41:19.342814,9,5,1,0,1
10.0.183.100,user,failed,2025-06-20 19:06:48.342428,15,5,1,0,1
10.0.130.124,guest,failed,2025-06-20 18:29:18.347065,11,4,1,0,1
10.0.188.69,admin,success,2025-06-20 18:58:42.344028,11,3,1,1,1
10.0.236.249,root,failed,2025-06-20 18:48:58.344950,15,3,1,0,1
192.168.253.34,charlie,failed,2025-06-20 19:04:26.336321,3,1,0,0,0
192.168.120.206,alice,failed,2025-06-20 18:34:34.340048,3,2,0,0,0
192.168.74.83,charlie,success,2025-06-20 18:54:01.337179,2,2,0,1,0
10.0.79.109,user,failed,2025-06-20 18:48:56.343115,8,5,0,0,1
10.0.210.191,admin,failed,2025-06-20 18:21:35.345480,11,3,1,0,1
10.0.108.103,root,failed,2025-06-20 18:34:08.347315,6,5,1,0,1
10.0.22.64,guest,failed,2025-06-20 18:30:07.345804,5,4,0,0,1
10.0.244.236,guest,failed,2025-06-20 18:56:37.344131,11,4,1,0,1
192.168.13.49,charlie,success,2025-06-20 18:39:56.340376,1,1,0,1,0
192.168.14.1,charlie,success,2025-06-20 18:17:25.340793,2,1,0,1,0
192.168.21.129,charlie,success,2025-06-20 18:13:35.337565,3,1,0,1,0
10.0.196.62,test,failed,2025-06-20 18:49:32.347608,6,2,1,0,1
192.168.196.64,charlie,failed,2025-06-20 18:37:05.339040,2,2,0,0,0
192.168.188.105,bob,success,2025-06-20 18:18:59.341259,1,1,0,1,0
192.168.113.173,alice,success,2025-06-20 18:22:16.341627,3,2,0,1,0
10.0.109.96,admin,failed,2025-06-20 18:49:29.347411,14,4,0,0,1
10.0.155.125,admin,failed,2025-06-20 18:57:52.344774,11,4,1,0,1
10.0.145.100,root,failed,2025-06-20 18:49:33.345506,11,3,1,0,1
10.0.222.199,admin,success,2025-06-20 19:08:25.343868,8,3,0,1,1
10.0.9.103,root,failed,2025-06-20 18:32:25.347007,13,3,0,0,1
192.168.176.236,charlie,success,2025-06-20 18:25:27.336126,3,1,0,1,0
192.168.89.234,charlie,success,2025-06-20 18:36:26.338255,3,2,0,1,0
192.168.82.18,charlie,success,2025-06-20 18:12:59.337727,2,1,0,1,0
10.0.109.20,guest,failed,2025-06-20 18:27:20.344017,14,4,1,0,1
192.168.248.186,admin,failed,2025-06-20 18:41:23.337461,3,2,0,0,0
10.0.106.143,user,failed,2025-06-20 19:01:59.342828,12,2,0,0,1
10.0.166.208,test,failed,2025-06-20 18:24:05.346510,7,3,0,0,1
10.0.128.25,root,failed,2025-06-20 18:19:40.344711,14,2,0,0,1
192.168.164.229,bob,success,2025-06-20 18:31:50.340628,1,1,1,1,0
10.0.159.167,user,failed,2025-06-20 18:57:32.342563,15,3,0,0,1
10.0.246.24,guest,failed,2025-06-20 18:16:24.341863,14,5,0,0,1
10.0.47.125,root,failed,2025-06-20 18:31:43.347076,9,5,1,0,1
10.0.246.44,test,failed,2025-06-20 18:11:01.347667,10,5,0,0,1
10.0.82.203,root,failed,2025-06-20 18:23:20.347043,12,2,1,0,1
192.168.44.195,charlie,success,2025-06-20 18:24:56.341217,1,1,0,1,0
10.0.54.237,guest,failed,2025-06-20 18:50:28.347520,6,4,0,0,1
10.0.102.224,test,failed,2025-06-20 18:49:49.342626,13,5,1,0,1
192.168.137.167,charlie,success,2025-06-20 18:30:59.337432,3,2,0,1,0
10.0.165.170,root,failed,2025-06-20 18:36:35.343345,12,2,0,0,1
192.168.106.77,charlie,success,2025-06-20 18:14:05.337370,2,1,0,1,0
10.0.90.124,guest,failed,2025-06-20 18:54:46.346084,9,5,1,0,1
10.0.243.109,guest,success,2025-06-20 18:59:49.344114,9,5,0,1,1
10.0.24.238,guest,failed,2025-06-20 18:19:56.346335,7,2,0,0,1
192.168.152.28,admin,success,2025-06-20 18:44:19.336340,1,1,0,1,0
192.168.227.235,admin,success,2025-06-20 18:19:41.335356,1,1,0,1,0
10.0.58.216,admin,failed,2025-06-20 18:46:51.347495,15,3,1,0,1
192.168.76.117,admin,success,2025-06-20 18:16:42.336364,2,2,0,1,0
192.168.10.186,admin,success,2025-06-20 18:37:17.339584,1,1,0,1,0
10.0.197.128,root,success,2025-06-20 18:32:22.342223,14,3,1,1,1
192.168.107.124,admin,success,2025-06-20 18:23:51.336999,2,1,0,1,0
10.0.239.246,guest,failed,2025-06-20 19:06:18.344158,15,5,1,0,1
10.0.62.17,guest,failed,2025-06-20 18:16:49.345241,6,2,0,0,1
192.168.122.128,bob,failed,2025-06-20 18:20:50.341162,1,1,0,0,0
192.168.116.47,bob,success,2025-06-20 18:49:14.339730,2,2,0,1,0
192.168.107.159,alice,success,2025-06-20 18:43:55.336987,1,1,0,1,0
192.168.107.221,admin,success,2025-06-20 19:03:47.340826,2,1,0,1,0
192.168.90.57,charlie,success,2025-06-20 18:27:07.340957,2,1,0,1,0
10.0.139.219,admin,failed,2025-06-20 18:57:19.346741,8,4,0,0,1
192.168.204.15,charlie,success,2025-06-20 18:34:24.336137,1,1,0,1,0
192.168.194.107,bob,success,2025-06-20 18:57:28.341109,1,1,0,1,0
10.0.59.8,admin,failed,2025-06-20 18:49:44.346969,14,4,0,0,1
192.168.30.103,admin,success,2025-06-20 18:41:05.338852,3,1,0,1,0
192.168.127.13,charlie,success,2025-06-20 18:53:51.337375,3,1,0,1,0
10.0.121.25,user,success,2025-06-20 18:59:18.345113,13,2,1,1,1
10.0.100.122,guest,failed,2025-06-20 18:10:47.346776,12,5,1,0,1
10.0.19.199,guest,failed,2025-06-20 18:52:13.342933,5,4,1,0,1
192.168.210.61,alice,success,2025-06-20 18:41:16.338934,3,1,0,1,0
192.168.145.175,bob,success,2025-06-20 18:21:32.336145,2,2,0,1,0
10.0.78.129,root,failed,2025-06-20 18:26:22.346346,13,5,1,0,1
192.168.136.49,alice,success,2025-06-20 18:56:07.338746,2,1,0,1,0
192.168.78.32,alice,success,2025-06-20 18:26:12.336782,3,2,0,1,0
192.168.184.19,alice,success,2025-06-20 18:24:10.340042,2,2,1,1,0
192.168.79.80,admin,success,2025-06-20 18:29:38.340425,1,1,0,1,0
10.0.83.119,user,failed,2025-06-20 18:45:03.346249,12,5,1,0,1
10.0.206.77,user,failed,2025-06-20 18:55:13.341878,10,2,1,0,1
192.168.34.123,alice,success,2025-06-20 18:25:33.337956,2,1,0,1,0
192.168.195.151,bob,success,2025-06-20 18:42:39.337415,3,1,0,1,0
10.0.42.120,guest,failed,2025-06-20 18:22:38.346543,15,2,1,0,1
192.168.3.67,charlie,success,2025-06-20 18:57:13.337234,2,2,0,1,0
10.0.195.11,guest,failed,2025-06-20 19:03:59.343434,10,3,1,0,1
10.0.11.89,user,failed,2025-06-20 19:08:06.347614,15,5,0,0,1
192.168.113.231,admin,success,2025-06-20 18:18:11.335433,2,2,0,1,0
10.0.47.50,root,failed,2025-06-20 19:02:00.347087,12,4,1,0,1
192.168.50.6,admin,success,2025-06-20 18:34:23.339984,3,2,0,1,0
10.0.133.221,admin,failed,2025-06-20 18:49:18.341893,13,3,0,0,1
192.168.80.191,charlie,success,2025-06-20 18:25:03.336510,2,2,0,1,0
192.168.180.230,charlie,success,2025-06-20 18:41:13.338142,1,1,0,1,0
192.168.162.56,bob,failed,2025-06-20 18:24:14.339052,3,2,0,0,0
192.168.131.242,alice,success,2025-06-20 18:55:27.341429,2,1,0,1,0
192.168.196.229,charlie,success,2025-06-20 18:35:54.341748,2,2,0,1,0
192.168.125.195,charlie,success,2025-06-20 19:05:58.338557,2,1,0,1,0
192.168.141.243,alice,success,2025-06-20 18:30:44.339279,1,1,0,1,0
10.0.54.194,guest,failed,2025-06-20 19:04:11.346243,14,5,0,0,1
10.0.6.195,test,failed,2025-06-20 18:56:23.342852,10,3,1,0,1
10.0.30.155,user,failed,2025-06-20 18:44:12.346667,5,4,1,0,1
192.168.148.128,bob,success,2025-06-20 18:58:32.340838,2,1,0,1,0
192.168.207.41,admin,success,2025-06-20 18:33:09.335289,2,2,0,1,0
10.0.44.46,test,failed,2025-06-20 18:22:39.343688,11,5,1,0,1
10.0.176.193,user,failed,2025-06-20 19:02:00.343196,15,4,1,0,1
192.168.83.16,alice,failed,2025-06-20 18:20:01.338309,3,1,0,0,0
192.168.218.58,charlie,success,2025-06-20 19:08:28.337387,2,1,0,1,0
192.168.187.118,alice,failed,2025-06-20 18:35:46.335302,2,2,0,0,0
192.168.213.36,admin,success,2025-06-20 18:40:33.336770,1,1,0,1,0
10.0.231.9,admin,failed,2025-06-20 18:55:24.344205,5,3,1,0,1
192.168.3.219,bob,failed,2025-06-20 18:55:13.338840,1,1,0,0,0
192.168.163.100,charlie,success,2025-06-20 18:27:14.336805,3,1,0,1,0
192.168.21.108,charlie,success,2025-06-20 18:27:44.335535,1,1,0,1,0
192.168.42.11,admin,success,2025-06-20 18:24:06.338811,2,1,0,1,0
192.168.196.20,bob,success,2025-06-20 18:46:04.336890,1,1,0,1,0
192.168.157.244,alice,success,2025-06-20 18:52:44.341145,3,1,0,1,0
10.0.116.231,test,failed,2025-06-20 19:03:16.342676,5,5,1,0,1
10.0.69.22,guest,success,2025-06-20 18:48:29.344653,13,3,1,1,1
10.0.71.28,root,failed,2025-06-20 18:26:31.347148,8,3,1,0,1
192.168.107.40,charlie,success,2025-06-20 19:09:30.340812,1,1,0,1,0
10.0.140.76,root,success,2025-06-20 18:44:51.344470,13,2,1,1,1
10.0.167.96,user,failed,2025-06-20 18:30:00.345872,14,4,1,0,1
10.0.6.144,user,failed,2025-06-20 18:48:05.347755,14,5,1,0,1
192.168.192.211,charlie,success,2025-06-20 18:15:07.339659,2,1,0,1,0
10.0.132.160,test,success,2025-06-20 18:39:01.343126,13,4,1,1,1
192.168.228.5,bob,failed,2025-06-20 18:24:00.337346,3,2,0,0,0
192.168.46.152,admin,success,2025-06-20 18:53:00.339844,2,1,0,1,0
10.0.234.215,admin,failed,2025-06-20 18:36:36.344978,7,2,1,0,1
192.168.15.63,alice,failed,2025-06-20 18:39:35.338044,3,2,0,0,0
192.168.132.22,alice,success,2025-06-20 18:21:21.339208,1,1,0,1,0
10.0.251.100,test,failed,2025-06-20 18:58:10.347719,7,5,1,0,1
192.168.133.233,charlie,success,2025-06-20 18:36:25.339395,2,2,0,1,0
10.0.173.242,root,failed,2025-06-20 19:08:13.342891,9,5,1,0,1
10.0.201.69,test,failed,2025-06-20 19:00:53.342120,8,3,1,0,1
192.168.135.250,charlie,success,2025-06-20 18:14:33.336799,3,2,0,1,0
10.0.8.228,guest,failed,2025-06-20 18:50:22.342579,9,4,0,0,1
10.0.180.112,test,failed,2025-06-20 18:48:56.343954,6,3,1,0,1
10.0.71.218,guest,failed,2025-06-20 18:42:35.343857,10,4,1,0,1
192.168.86.24,bob,success,2025-06-20 18:55:51.335705,1,1,0,1,0
192.168.194.187,bob,failed,2025-06-20 18:58:36.335427,3,2,0,0,0
192.168.148.76,charlie,success,2025-06-20 18:11:25.336196,2,1,0,1,0
192.168.130.44,alice,success,2025-06-20 18:34:57.338774,3,1,0,1,0
192.168.96.201,alice,success,2025-06-20 19:03:01.340588,2,1,0,1,0
10.0.137.231,user,failed,2025-06-20 18:17:22.344763,12,2,1,0,1
192.168.30.145,bob,success,2025-06-20 18:41:40.335816,1,1,0,1,0
10.0.249.30,admin,failed,2025-06-20 18:40:18.345911,8,4,1,0,1
10.0.21.71,guest,failed,2025-06-20 18:47:34.345826,15,3,1,0,1
10.0.187.183,guest,failed,2025-06-20 19:06:23.346771,5,4,1,0,1
10.0.26.99,guest,failed,2025-06-20 18:54:31.346845,10,5,1,0,1
10.0.119.8,guest,failed,2025-06-20 18:11:44.345409,10,5,1,0,1
10.0.247.84,admin,success,2025-06-20 18:11:47.342737,9,5,1,1,1
192.168.102.248,charlie,success,2025-06-20 18:29:49.337648,2,1,0,1,0
