source_ip,user,event_type,timestamp,attempts_in_30s,unique_users_in_30s,invalid_user,success_after_fail,bruteforce
192.168.200.77,bob,failed,2025-06-20 19:28:04.334696,1,1,0,0,0
192.168.69.46,alice,success,2025-06-20 19:18:10.337170,2,1,0,1,0
192.168.193.247,bob,failed,2025-06-20 19:55:07.302191,2,1,0,0,0
192.168.111.124,alice,success,2025-06-20 19:22:56.293369,2,2,0,1,0
192.168.245.10,admin,success,2025-06-20 19:21:44.360346,1,1,0,1,0
10.0.69.38,admin,failed,2025-06-20 19:15:04.378483,10,2,1,0,1
192.168.214.161,alice,failed,2025-06-20 19:27:06.361574,3,3,0,0,0
192.168.9.116,alice,failed,2025-06-20 19:17:52.298074,3,2,0,0,0
192.168.95.243,alice,success,2025-06-20 19:18:23.345385,2,2,1,1,0
192.168.131.191,charlie,success,2025-06-20 19:43:49.330895,1,1,0,1,0
10.0.64.141,user,failed,2025-06-20 19:17:30.402758,13,2,0,0,1
192.168.167.127,admin,success,2025-06-20 19:40:17.285399,1,1,0,1,0
192.168.167.239,admin,success,2025-06-20 19:28:59.318335,1,1,1,1,0
10.0.109.86,user,failed,2025-06-20 19:18:32.386688,4,4,1,0,1
192.168.19.45,admin,success,2025-06-20 19:28:04.307264,1,1,0,1,0
10.0.191.126,user,success,2025-06-20 19:05:17.404663,5,3,1,1,1
192.168.76.145,alice,failed,2025-06-20 19:19:16.318713,1,1,0,0,0
10.0.218.40,guest,failed,2025-06-20 19:00:12.399069,11,8,1,0,1
10.0.196.110,admin,failed,2025-06-20 19:38:18.384887,8,4,0,0,1
192.168.12.43,admin,success,2025-06-20 19:52:29.336618,1,1,0,1,0
192.168.61.14,bob,success,2025-06-20 19:56:20.286360,2,2,0,1,0
192.168.33.230,alice,success,2025-06-20 19:49:17.357227,4,2,0,1,0
192.168.225.60,admin,failed,2025-06-20 19:16:48.340638,6,3,0,0,0
192.168.69.205,bob,success,2025-06-20 19:34:18.361208,1,1,0,1,0
192.168.162.48,charlie,success,2025-06-20 19:42:40.301456,3,1,0,1,0
192.168.185.15,bob,success,2025-06-20 19:03:28.347748,1,1,0,1,0
192.168.203.159,admin,success,2025-06-20 19:00:41.310413,5,1,0,1,0
192.168.47.93,charlie,success,2025-06-20 19:09:51.328833,1,1,0,1,0
10.0.50.143,guest,failed,2025-06-20 19:46:37.369779,9,5,0,0,1
192.168.65.201,alice,success,2025-06-20 19:45:34.338899,1,1,0,1,0
10.0.249.118,admin,failed,2025-06-20 19:14:16.404180,10,4,1,0,1
10.0.196.76,test,success,2025-06-20 19:21:33.375691,9,2,1,1,1
192.168.227.102,admin,success,2025-06-20 19:22:47.311518,4,1,0,1,0
192.168.133.132,charlie,success,2025-06-20 19:07:47.333708,6,1,0,1,0
192.168.58.92,bob,success,2025-06-20 19:17:02.295943,3,3,0,1,0
10.0.14.240,guest,success,2025-06-20 19:41:13.384243,8,2,1,1,1
192.168.16.140,charlie,failed,2025-06-20 19:16:52.312926,5,3,0,0,0
192.168.111.88,charlie,success,2025-06-20 19:26:11.290831,1,1,0,1,0
192.168.104.124,admin,success,2025-06-20 19:10:59.287684,4,1,0,1,0
192.168.76.70,alice,success,2025-06-20 19:34:24.321795,1,1,0,1,0
192.168.195.106,bob,success,2025-06-20 19:49:21.296560,1,1,0,1,0
192.168.30.222,admin,success,2025-06-20 19:32:34.344582,2,1,0,1,0
10.0.175.164,user,failed,2025-06-20 19:28:31.379279,11,5,0,0,1
10.0.106.105,root,failed,2025-06-20 19:19:11.376474,7,4,1,0,1
10.0.48.228,user,failed,2025-06-20 19:02:21.391318,8,2,1,0,1
10.0.176.72,test,failed,2025-06-20 19:50:20.376656,15,2,1,0,1
10.0.21.74,user,failed,2025-06-20 19:26:15.408574,14,5,1,0,1
192.168.144.62,bob,success,2025-06-20 19:16:52.324241,5,2,0,1,0
10.0.87.53,user,failed,2025-06-20 19:37:19.418727,11,2,1,0,1
192.168.124.31,alice,success,2025-06-20 19:39:24.298453,4,3,0,1,0
10.0.239.82,admin,failed,2025-06-20 19:39:21.365003,6,2,1,0,1
10.0.208.118,guest,failed,2025-06-20 19:16:08.418052,6,2,1,0,1
192.168.70.253,admin,success,2025-06-20 19:47:56.357941,4,4,0,1,0
10.0.112.17,user,failed,2025-06-20 19:10:05.384741,7,5,1,0,1
10.0.140.243,guest,failed,2025-06-20 19:22:26.407742,6,4,1,0,1
192.168.64.241,bob,success,2025-06-20 19:45:36.326562,1,1,0,1,0
192.168.176.113,charlie,success,2025-06-20 19:26:55.311870,4,1,0,1,0
10.0.180.162,root,failed,2025-06-20 19:55:08.390170,6,5,1,0,1
10.0.132.232,admin,failed,2025-06-20 19:56:12.435513,14,4,1,0,1
10.0.249.28,admin,failed,2025-06-20 19:39:36.365211,16,2,1,0,1
10.0.251.230,user,failed,2025-06-20 19:26:29.436346,6,3,0,0,1
10.0.47.213,user,success,2025-06-20 19:16:09.394154,9,3,1,1,1
192.168.78.185,bob,success,2025-06-20 19:25:42.331736,4,3,0,1,0
10.0.231.120,guest,failed,2025-06-20 19:46:29.382258,12,6,0,0,1
192.168.131.151,alice,success,2025-06-20 19:27:15.303946,2,2,1,1,0
10.0.206.167,guest,success,2025-06-20 19:27:41.386186,6,4,0,1,1
10.0.198.158,admin,success,2025-06-20 19:18:17.366456,14,5,0,1,1
10.0.199.186,guest,failed,2025-06-20 19:12:54.396583,14,4,1,0,1
192.168.173.242,admin,success,2025-06-20 19:27:55.309389,2,1,0,1,0
192.168.251.35,admin,success,2025-06-20 19:18:29.319230,1,1,0,1,0
10.0.29.181,admin,failed,2025-06-20 19:18:43.430420,3,3,1,0,1
10.0.20.215,user,failed,2025-06-20 19:48:18.385624,15,3,1,0,1
192.168.212.177,bob,success,2025-06-20 19:45:37.309054,2,1,0,1,0
192.168.49.207,alice,success,2025-06-20 19:18:58.318866,5,2,0,1,0
192.168.213.219,charlie,failed,2025-06-20 19:06:31.335958,1,1,0,0,0
192.168.39.77,bob,success,2025-06-20 19:07:27.313669,1,1,0,1,0
192.168.46.95,bob,success,2025-06-20 19:31:16.329254,3,2,0,1,0
192.168.188.61,charlie,success,2025-06-20 19:10:30.360135,3,2,0,1,0
192.168.57.254,alice,success,2025-06-20 19:27:54.298611,5,1,0,1,0
10.0.236.137,admin,success,2025-06-20 19:07:11.388104,8,2,1,1,1
192.168.73.160,admin,success,2025-06-20 19:25:18.333132,2,2,0,1,0
192.168.223.86,alice,failed,2025-06-20 19:25:56.348110,1,1,0,0,0
10.0.134.53,admin,success,2025-06-20 19:38:10.375903,17,5,1,1,1
192.168.142.123,charlie,success,2025-06-20 19:17:20.358077,5,4,0,1,0
10.0.242.117,test,failed,2025-06-20 19:07:03.392721,13,6,0,0,1
10.0.118.45,test,failed,2025-06-20 19:45:02.424740,11,7,1,0,1
192.168.209.222,charlie,failed,2025-06-20 19:29:38.355845,2,2,0,0,0
10.0.25.8,guest,failed,2025-06-20 19:40:12.366892,13,4,1,0,1
192.168.99.104,charlie,success,2025-06-20 19:42:44.308074,2,1,0,1,0
192.168.140.72,charlie,success,2025-06-20 19:20:07.359124,1,1,0,1,0
192.168.239.224,alice,success,2025-06-20 18:58:35.321269,2,1,1,1,0
10.0.85.69,test,failed,2025-06-20 19:51:10.383755,18,3,0,0,1
10.0.78.79,user,failed,2025-06-20 19:16:06.374762,5,4,0,0,1
192.168.244.77,admin,failed,2025-06-20 19:13:07.314178,2,2,0,0,0
192.168.51.199,charlie,success,2025-06-20 19:53:09.346671,1,1,0,1,0
10.0.225.209,user,failed,2025-06-20 19:24:50.369060,9,4,1,0,1
192.168.61.70,admin,failed,2025-06-20 19:01:41.292728,3,2,0,0,0
192.168.241.183,bob,success,2025-06-20 19:01:35.294353,5,1,0,1,0
10.0.43.192,root,failed,2025-06-20 19:03:36.438212,9,2,1,0,1
192.168.188.12,admin,success,2025-06-20 19:53:39.349554,1,1,0,1,0
192.168.245.29,alice,failed,2025-06-20 19:46:37.312573,3,2,0,0,0
10.0.84.248,root,failed,2025-06-20 19:41:11.407506,13,2,1,0,1
192.168.60.151,charlie,success,2025-06-20 19:51:26.337532,1,1,0,1,0
192.168.226.204,bob,failed,2025-06-20 19:04:07.347678,1,1,0,0,0
10.0.217.51,user,failed,2025-06-20 19:24:46.412399,6,2,1,0,1
192.168.64.116,charlie,success,2025-06-20 19:09:59.300957,4,1,0,1,0
10.0.216.253,user,failed,2025-06-20 19:04:46.397826,6,6,1,0,1
192.168.182.125,admin,success,2025-06-20 19:50:31.295427,4,3,0,1,0
10.0.96.31,test,success,2025-06-20 19:00:47.436483,10,2,0,1,1
10.0.232.235,guest,failed,2025-06-20 18:59:31.386393,9,4,0,0,1
10.0.227.217,root,success,2025-06-20 19:49:49.421240,10,5,1,1,1
10.0.66.44,guest,failed,2025-06-20 19:52:50.403882,11,2,1,0,1
10.0.20.153,guest,success,2025-06-20 18:56:50.375110,13,2,1,1,1
10.0.93.119,guest,failed,2025-06-20 18:59:11.390680,4,4,0,0,1
10.0.201.17,test,failed,2025-06-20 19:09:19.422815,15,2,1,0,1
192.168.60.24,alice,success,2025-06-20 19:23:13.339780,2,2,0,1,0
10.0.245.87,root,failed,2025-06-20 19:52:29.420936,7,2,1,0,1
192.168.217.131,bob,failed,2025-06-20 19:07:23.353478,3,2,0,0,0
192.168.246.49,charlie,success,2025-06-20 19:27:02.351074,1,1,0,1,0
192.168.17.11,bob,success,2025-06-20 19:49:10.284781,2,1,0,1,0
10.0.178.88,user,failed,2025-06-20 19:49:20.413451,16,3,1,0,1
10.0.91.23,test,success,2025-06-20 19:00:09.393153,4,3,1,1,1
192.168.19.130,alice,failed,2025-06-20 19:32:37.307035,2,1,0,0,0
192.168.29.102,admin,success,2025-06-20 19:27:33.347535,1,1,0,1,0
10.0.156.43,guest,failed,2025-06-20 19:00:45.386546,5,4,1,0,1
192.168.148.141,alice,success,2025-06-20 19:27:06.307713,5,2,0,1,0
192.168.206.241,charlie,success,2025-06-20 19:45:03.343269,2,2,0,1,0
192.168.236.111,alice,success,2025-06-20 19:27:21.333478,1,1,0,1,0
192.168.150.205,alice,success,2025-06-20 19:25:26.357434,3,1,0,1,0
192.168.10.109,charlie,success,2025-06-20 19:34:23.351216,1,1,0,1,0
192.168.94.17,charlie,success,2025-06-20 18:57:15.294625,1,1,0,1,0
10.0.41.222,admin,failed,2025-06-20 19:08:36.374693,19,2,1,0,1
192.168.4.65,bob,success,2025-06-20 19:53:24.310191,2,1,0,1,0
10.0.92.246,user,failed,2025-06-20 19:26:56.368129,10,2,1,0,1
192.168.35.105,charlie,success,2025-06-20 19:53:57.349916,3,1,0,1,0
192.168.9.92,bob,failed,2025-06-20 19:41:06.358907,1,1,0,0,0
10.0.218.142,root,failed,2025-06-20 19:21:58.427127,13,6,1,0,1
192.168.200.181,charlie,success,2025-06-20 19:32:16.351513,1,1,0,1,0
192.168.249.232,bob,failed,2025-06-20 19:31:39.355775,4,2,0,0,0
192.168.242.146,admin,success,2025-06-20 19:54:28.338529,1,1,1,1,0
192.168.24.231,alice,failed,2025-06-20 19:17:29.301592,1,1,0,0,0
10.0.219.58,guest,failed,2025-06-20 19:46:09.419942,8,6,1,0,1
10.0.0.180,guest,failed,2025-06-20 19:52:25.380838,10,2,1,0,1
192.168.160.54,charlie,success,2025-06-20 19:41:29.296780,2,1,0,1,0
10.0.206.228,user,success,2025-06-20 19:46:27.365823,15,3,1,1,1
192.168.172.53,admin,failed,2025-06-20 19:36:03.360788,1,1,0,0,0
192.168.225.98,admin,success,2025-06-20 19:37:58.349775,3,3,0,1,0
192.168.40.65,alice,failed,2025-06-20 19:35:34.334051,2,1,0,0,0
192.168.182.18,alice,success,2025-06-20 19:14:41.325461,3,1,0,1,0
10.0.149.134,admin,failed,2025-06-20 19:49:44.393222,13,2,1,0,1
10.0.130.192,guest,failed,2025-06-20 19:22:41.417448,7,4,0,0,1
192.168.112.116,alice,failed,2025-06-20 19:25:36.331448,1,1,0,0,0
192.168.184.36,admin,failed,2025-06-20 19:55:51.299648,5,1,0,0,0
10.0.164.172,root,failed,2025-06-20 19:54:41.420169,8,4,1,0,1
192.168.210.192,alice,success,2025-06-20 19:04:13.351806,5,3,0,1,0
192.168.197.222,charlie,success,2025-06-20 19:38:02.317322,2,2,0,1,0
192.168.62.251,admin,success,2025-06-20 19:38:07.291947,2,1,0,1,0
10.0.92.92,guest,failed,2025-06-20 19:34:27.361650,5,3,1,0,1
10.0.8.45,guest,failed,2025-06-20 19:41:24.398789,12,3,1,0,1
192.168.232.113,charlie,success,2025-06-20 19:55:07.296639,4,1,0,1,0
192.168.27.157,bob,success,2025-06-20 19:12:57.318043,2,1,0,1,0
10.0.2.116,user,failed,2025-06-20 19:28:05.421693,9,5,1,0,1
192.168.205.194,bob,success,2025-06-20 19:29:07.322529,2,1,0,1,0
10.0.77.190,test,failed,2025-06-20 19:09:24.426242,10,2,0,0,1
192.168.23.231,charlie,failed,2025-06-20 19:04:45.336540,5,1,0,0,0
10.0.32.112,test,failed,2025-06-20 19:21:38.392431,9,4,0,0,1
10.0.52.242,user,success,2025-06-20 19:00:44.427875,10,3,0,1,1
10.0.73.237,user,failed,2025-06-20 19:22:28.383540,8,2,0,0,1
192.168.83.218,admin,success,2025-06-20 19:04:20.320204,1,1,0,1,0
192.168.27.173,bob,success,2025-06-20 19:46:57.328333,3,2,0,1,0
192.168.52.68,bob,success,2025-06-20 19:16:03.298355,4,1,0,1,0
192.168.110.34,charlie,success,2025-06-20 19:46:03.315358,1,1,0,1,0
192.168.212.167,bob,success,2025-06-20 19:16:43.330109,1,1,0,1,0
10.0.55.183,admin,failed,2025-06-20 19:15:38.396732,3,3,1,0,1
10.0.182.96,guest,failed,2025-06-20 19:46:44.414349,14,5,1,0,1
10.0.217.200,test,success,2025-06-20 19:13:36.382692,15,2,1,1,1
10.0.185.124,test,failed,2025-06-20 19:38:37.409660,9,3,1,0,1
10.0.206.22,user,failed,2025-06-20 19:17:25.363286,12,4,1,0,1
192.168.164.239,bob,success,2025-06-20 19:30:54.348250,1,1,0,1,0
10.0.112.49,guest,failed,2025-06-20 19:48:39.423556,4,3,0,0,1
192.168.71.101,bob,success,2025-06-20 19:47:36.360497,1,1,0,1,0
10.0.188.36,user,failed,2025-06-20 19:41:02.386324,7,2,1,0,1
192.168.205.203,bob,success,2025-06-20 19:04:41.336246,4,1,0,1,0
192.168.169.148,charlie,success,2025-06-20 19:28:42.295589,1,1,0,1,0
10.0.151.21,root,failed,2025-06-20 19:55:43.399575,6,6,1,0,1
10.0.5.21,guest,success,2025-06-20 19:54:23.393290,8,2,1,1,1
192.168.152.13,charlie,success,2025-06-20 19:29:53.351433,1,1,0,1,0
192.168.25.105,charlie,failed,2025-06-20 19:45:22.318187,4,1,0,0,0
192.168.11.120,charlie,success,2025-06-20 19:22:32.334188,3,1,0,1,0
10.0.238.33,user,success,2025-06-20 19:20:04.391653,8,7,0,1,1
192.168.180.104,charlie,success,2025-06-20 19:07:20.346741,3,1,0,1,0
10.0.229.45,test,failed,2025-06-20 19:01:39.391388,5,5,1,0,1
192.168.100.75,alice,success,2025-06-20 19:49:54.332715,1,1,0,1,0
192.168.165.44,alice,success,2025-06-20 19:13:18.307932,2,1,0,1,0
192.168.1.128,bob,success,2025-06-20 19:26:25.355930,5,3,1,1,0
10.0.184.226,user,failed,2025-06-20 19:41:18.381331,4,3,1,0,1
10.0.25.45,test,failed,2025-06-20 19:04:52.430905,3,3,1,0,1
192.168.104.83,admin,success,2025-06-20 19:43:59.291339,4,3,0,1,0
192.168.48.24,alice,success,2025-06-20 19:41:23.287099,3,1,0,1,0
10.0.24.158,user,failed,2025-06-20 19:12:18.421601,10,2,1,0,1
10.0.82.46,user,failed,2025-06-20 19:39:23.433634,11,8,0,0,1
192.168.39.111,bob,success,2025-06-20 19:46:29.294788,4,2,0,1,0
10.0.5.105,root,failed,2025-06-20 19:20:22.361721,10,4,0,0,1
10.0.109.103,root,failed,2025-06-20 19:37:54.373393,14,2,1,0,1
10.0.130.142,guest,failed,2025-06-20 19:35:25.368423,3,3,1,0,1
10.0.51.85,admin,failed,2025-06-20 19:42:29.426150,5,5,0,0,1
10.0.139.35,test,failed,2025-06-20 19:53:30.386757,7,6,0,0,1
10.0.212.17,user,failed,2025-06-20 19:42:41.398246,5,3,1,0,1
192.168.211.36,alice,success,2025-06-20 19:00:28.297312,2,1,0,1,0
192.168.243.193,admin,failed,2025-06-20 19:08:12.340783,1,1,0,0,0
192.168.19.165,alice,failed,2025-06-20 19:38:23.307633,2,2,0,0,0
10.0.118.200,user,failed,2025-06-20 19:47:05.377072,14,3,0,0,1
10.0.21.2,user,failed,2025-06-20 19:05:29.405118,19,4,1,0,1
10.0.18.163,user,failed,2025-06-20 19:22:25.430253,14,2,1,0,1
10.0.191.251,guest,failed,2025-06-20 19:14:06.409394,3,3,1,0,1
10.0.206.227,user,failed,2025-06-20 18:59:21.388034,9,6,1,0,1
192.168.195.40,admin,success,2025-06-20 19:50:00.345055,1,1,0,1,0
192.168.199.235,bob,success,2025-06-20 19:43:37.349624,1,1,0,1,0
192.168.163.250,alice,success,2025-06-20 19:01:31.312010,2,1,0,1,0
10.0.152.137,admin,failed,2025-06-20 19:34:08.434398,4,2,0,0,1
192.168.49.208,admin,success,2025-06-20 19:34:44.329617,2,1,0,1,0
192.168.225.11,alice,success,2025-06-20 19:40:40.355460,2,1,0,1,0
192.168.172.191,charlie,failed,2025-06-20 19:01:35.359911,1,1,0,0,0
10.0.159.53,guest,failed,2025-06-20 19:23:22.432005,18,3,0,0,1
10.0.4.198,user,failed,2025-06-20 19:48:06.396086,3,3,0,0,1
10.0.85.238,admin,failed,2025-06-20 19:28:32.405347,3,3,1,0,1
10.0.45.165,user,success,2025-06-20 19:03:48.384810,15,2,0,1,1
10.0.55.78,user,failed,2025-06-20 19:22:08.425072,6,3,1,0,1
192.168.217.83,bob,success,2025-06-20 19:29:41.295140,1,1,0,1,0
192.168.250.57,alice,success,2025-06-20 19:48:01.321053,1,1,0,1,0
192.168.20.11,charlie,success,2025-06-20 19:40:51.314022,1,1,0,1,0
10.0.127.152,guest,failed,2025-06-20 19:11:27.386618,4,2,1,0,1
192.168.61.187,alice,failed,2025-06-20 19:49:04.310931,1,1,0,0,0
10.0.164.224,root,failed,2025-06-20 19:31:56.373557,12,3,0,0,1
10.0.101.178,root,failed,2025-06-20 19:53:05.418418,12,3,0,0,1
10.0.90.210,admin,failed,2025-06-20 18:57:16.395299,12,4,1,0,1
192.168.227.105,admin,failed,2025-06-20 18:59:32.347964,4,4,0,0,0
10.0.175.236,guest,failed,2025-06-20 19:02:30.369918,11,5,0,0,1
10.0.73.118,admin,success,2025-06-20 19:55:40.362005,10,7,1,1,1
10.0.218.192,guest,failed,2025-06-20 19:14:13.426341,13,3,0,0,1
10.0.237.108,admin,failed,2025-06-20 19:12:56.435097,7,5,1,0,1
10.0.6.45,user,failed,2025-06-20 19:12:21.425761,8,7,1,0,1
192.168.100.57,charlie,failed,2025-06-20 19:05:32.354931,1,1,0,0,0
10.0.71.81,root,failed,2025-06-20 19:31:57.433335,14,2,0,0,1
10.0.96.149,guest,failed,2025-06-20 18:59:22.370705,19,2,1,0,1
192.168.36.74,admin,success,2025-06-20 18:56:30.310574,3,2,0,1,0
10.0.62.140,admin,failed,2025-06-20 19:29:19.379847,6,6,1,0,1
192.168.226.89,alice,success,2025-06-20 19:24:43.309834,2,1,0,1,0
10.0.194.9,admin,success,2025-06-20 19:35:37.413085,6,5,0,1,1
10.0.28.203,admin,failed,2025-06-20 19:43:10.387814,5,2,1,0,1
10.0.49.244,guest,failed,2025-06-20 19:33:23.416313,13,2,1,0,1
192.168.20.153,alice,success,2025-06-20 19:25:53.297576,4,3,0,1,0
192.168.162.213,charlie,failed,2025-06-20 19:07:30.284955,3,2,0,0,0
10.0.20.15,admin,failed,2025-06-20 19:21:58.433116,9,4,1,0,1
192.168.111.162,admin,success,2025-06-20 19:02:37.297859,1,1,0,1,0
192.168.182.71,alice,success,2025-06-20 18:59:23.335112,1,1,0,1,0
10.0.75.138,user,failed,2025-06-20 19:09:21.366031,13,5,1,0,1
192.168.57.206,admin,success,2025-06-20 19:54:05.305272,2,2,0,1,0
10.0.60.188,user,failed,2025-06-20 19:55:47.388417,5,2,0,0,1
10.0.188.128,root,failed,2025-06-20 19:32:01.401911,4,4,1,0,1
192.168.80.63,bob,success,2025-06-20 19:45:01.354149,2,1,0,1,0
192.168.8.157,bob,success,2025-06-20 19:40:35.336824,3,1,0,1,0
192.168.168.123,bob,success,2025-06-20 19:54:14.305130,2,1,0,1,0
192.168.188.239,bob,success,2025-06-20 19:10:06.349987,4,3,0,1,0
192.168.89.56,bob,success,2025-06-20 19:41:41.351656,4,2,0,1,0
10.0.160.110,root,success,2025-06-20 19:03:21.421407,14,3,1,1,1
192.168.2.132,bob,success,2025-06-20 19:02:14.295275,2,2,0,1,0
192.168.157.213,charlie,success,2025-06-20 19:09:39.353558,1,1,0,1,0
10.0.247.149,user,failed,2025-06-20 19:10:41.424517,5,5,0,0,1
192.168.36.89,charlie,success,2025-06-20 19:19:49.328052,1,1,0,1,0
192.168.128.95,bob,success,2025-06-20 19:22:45.309904,2,1,0,1,0
10.0.205.57,guest,failed,2025-06-20 19:47:06.400296,9,5,1,0,1
10.0.26.3,guest,failed,2025-06-20 19:45:05.421987,8,2,0,0,1
10.0.30.230,admin,failed,2025-06-20 19:10:14.374831,13,3,1,0,1
192.168.1.180,bob,success,2025-06-20 19:10:26.328696,3,1,0,1,0
192.168.104.125,bob,success,2025-06-20 19:43:32.295353,1,1,0,1,0
10.0.229.4,root,failed,2025-06-20 19:41:20.416461,10,4,0,0,1
192.168.112.85,admin,success,2025-06-20 19:52:04.326785,5,1,0,1,0
192.168.97.210,charlie,failed,2025-06-20 19:03:47.302427,3,1,0,0,0
192.168.231.218,alice,success,2025-06-20 19:30:40.340709,1,1,0,1,0
192.168.230.125,charlie,success,2025-06-20 19:47:36.345801,1,1,0,1,0
10.0.218.104,root,failed,2025-06-20 19:04:39.415187,5,4,1,0,1
10.0.20.41,test,failed,2025-06-20 19:11:58.362145,8,2,1,0,1
192.168.233.136,charlie,success,2025-06-20 19:33:41.317212,1,1,0,1,0
192.168.77.31,alice,success,2025-06-20 19:12:40.310343,4,2,0,1,0
10.0.233.177,admin,failed,2025-06-20 19:40:31.418809,7,2,1,0,1
192.168.20.149,bob,success,2025-06-20 19:20:16.308302,2,2,0,1,0
10.0.220.72,root,failed,2025-06-20 19:12:27.380908,9,2,1,0,1
10.0.97.118,test,failed,2025-06-20 19:27:21.434465,9,4,0,0,1
192.168.226.137,charlie,success,2025-06-20 19:48:52.285937,1,1,0,1,0
10.0.210.148,root,failed,2025-06-20 19:28:37.426573,8,5,0,0,1
192.168.52.43,charlie,success,2025-06-20 19:01:59.340033,1,1,0,1,0
10.0.69.227,user,failed,2025-06-20 19:49:42.362290,15,3,0,0,1
192.168.246.9,bob,failed,2025-06-20 19:30:41.299474,1,1,0,0,0
192.168.234.240,charlie,success,2025-06-20 19:21:29.319622,1,1,0,1,0
192.168.42.21,alice,success,2025-06-20 19:50:43.329755,4,1,1,1,0
192.168.181.190,alice,success,2025-06-20 19:35:51.357660,1,1,0,1,0
192.168.76.64,alice,success,2025-06-20 19:23:35.361422,4,2,0,1,0
192.168.43.21,admin,success,2025-06-20 19:54:06.324447,2,2,0,1,0
192.168.33.122,alice,failed,2025-06-20 19:12:01.332016,4,3,0,0,0
10.0.191.40,guest,success,2025-06-20 19:21:36.415112,12,2,1,1,1
10.0.101.226,test,failed,2025-06-20 19:49:12.373834,11,6,0,0,1
10.0.12.71,user,failed,2025-06-20 19:32:44.420389,3,2,1,0,1
192.168.166.249,bob,success,2025-06-20 19:30:47.350127,2,1,0,1,0
192.168.50.183,admin,failed,2025-06-20 19:11:26.284086,1,1,0,0,0
10.0.73.124,root,failed,2025-06-20 19:05:03.382623,15,2,1,0,1
10.0.52.185,root,failed,2025-06-20 19:27:45.378064,17,4,1,0,1
192.168.77.224,bob,success,2025-06-20 19:41:28.321723,2,2,0,1,0
192.168.35.9,charlie,success,2025-06-20 19:53:02.310043,4,1,0,1,0
192.168.108.87,charlie,success,2025-06-20 19:07:00.284278,1,1,0,1,0
192.168.93.23,admin,success,2025-06-20 18:57:21.302263,3,3,0,1,0
10.0.202.203,guest,failed,2025-06-20 19:08:00.389016,14,2,0,0,1
192.168.118.197,bob,success,2025-06-20 19:19:56.327915,5,1,0,1,0
192.168.254.126,alice,success,2025-06-20 19:03:02.302758,1,1,0,1,0
192.168.18.131,bob,failed,2025-06-20 19:15:24.286959,1,1,0,0,0
192.168.179.229,alice,success,2025-06-20 19:03:51.327571,1,1,0,1,0
192.168.29.190,alice,success,2025-06-20 19:28:54.303876,5,2,0,1,0
192.168.17.230,bob,success,2025-06-20 19:18:05.353919,4,4,0,1,0
10.0.78.85,user,success,2025-06-20 19:23:15.371342,6,5,1,1,1
10.0.123.144,user,failed,2025-06-20 19:55:40.394665,9,5,0,0,1
10.0.83.150,root,failed,2025-06-20 19:35:08.427548,11,2,0,0,1
192.168.101.246,charlie,success,2025-06-20 19:16:28.349846,2,2,0,1,0
10.0.143.181,root,failed,2025-06-20 19:41:50.392512,12,2,1,0,1
10.0.75.145,user,failed,2025-06-20 18:59:52.410335,11,4,0,0,1
10.0.180.34,admin,failed,2025-06-20 19:29:36.436141,9,2,1,0,1
192.168.63.247,charlie,failed,2025-06-20 19:23:27.336040,1,1,0,0,0
10.0.53.147,test,failed,2025-06-20 19:50:58.377211,16,2,1,0,1
192.168.35.223,charlie,success,2025-06-20 18:59:57.309546,1,1,0,1,0
192.168.77.82,bob,success,2025-06-20 19:07:09.338231,3,2,0,1,0
10.0.139.4,root,failed,2025-06-20 19:25:46.398643,8,6,1,0,1
192.168.82.73,alice,success,2025-06-20 19:48:52.318409,1,1,0,1,0
192.168.140.147,bob,success,2025-06-20 19:35:02.331242,3,1,0,1,0
10.0.192.224,root,failed,2025-06-20 19:03:51.435723,9,5,1,0,1
192.168.163.137,bob,failed,2025-06-20 19:15:20.333200,4,1,1,0,0
10.0.82.177,admin,failed,2025-06-20 19:45:26.374326,6,4,0,0,1
10.0.46.49,test,failed,2025-06-20 19:52:11.364719,14,5,1,0,1
192.168.104.29,bob,success,2025-06-20 18:59:29.302688,4,3,0,1,0
10.0.252.89,guest,success,2025-06-20 19:52:29.370124,9,3,1,1,1
10.0.124.21,user,failed,2025-06-20 19:46:35.385839,20,5,1,0,1
10.0.99.85,root,success,2025-06-20 19:14:01.384672,3,3,1,1,1
192.168.125.64,alice,failed,2025-06-20 19:02:42.289068,2,2,0,0,0
192.168.64.248,alice,success,2025-06-20 19:42:50.285867,3,3,0,1,0
192.168.78.64,bob,success,2025-06-20 19:04:38.295733,6,2,0,1,0
192.168.196.140,alice,success,2025-06-20 19:46:02.327143,1,1,1,1,0
192.168.176.217,admin,success,2025-06-20 19:51:00.347606,1,1,0,1,0
10.0.176.58,test,failed,2025-06-20 19:04:57.395948,5,2,0,0,1
192.168.111.0,bob,success,2025-06-20 19:21:15.291026,1,1,1,1,0
10.0.114.178,user,failed,2025-06-20 18:57:49.410875,10,6,0,0,1
10.0.176.172,user,failed,2025-06-20 19:51:19.409733,14,6,0,0,1
10.0.116.132,test,failed,2025-06-20 19:36:31.421885,15,2,0,0,1
10.0.144.246,test,failed,2025-06-20 19:38:27.422960,6,6,0,0,1
10.0.224.96,guest,failed,2025-06-20 19:11:43.404034,11,6,1,0,1
10.0.81.17,guest,failed,2025-06-20 19:32:47.372276,11,4,0,0,1
192.168.57.31,bob,success,2025-06-20 19:50:28.313069,3,1,0,1,0
